event_id,event_date,team_name,team_id,rider_name,rider_id,pcs_rank,event_rank,uci_points,pcs_points_season,pcs_gc_points_season,pcs_points_last_60d,pcs_gc_points
vuelta-a-espana,2023-08-26,Burgos - BH (PRT),team/burgos-bh-2023,FAGÚNDEZ Eric Antonio,rider/eric-antonio-fagundez,284,78,561,267,141,145,312
vuelta-a-espana,2023-08-26,Burgos - BH (PRT),team/burgos-bh-2023,NAVARRO Daniel,rider/daniel-navarro,-,165,67,10,25,0,159.5
vuelta-a-espana,2023-08-26,Burgos - BH (PRT),team/burgos-bh-2023,OKAMIKA Ander,rider/ander-okamika,641,130,58,34,49,5,244.75
vuelta-a-espana,2023-08-26,Burgos - BH (PRT),team/burgos-bh-2023,SÁNCHEZ Pelayo,rider/pelayo-sanchez-mayo,359,93,385,165,54,0,207
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,AULAR Orluis,rider/orluis-aular,367,94,748,177,125,65,366.75
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,BALDERSTONE Abel,rider/abel-balderstone-roumens,494,111,88,87,91,5,204
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,BARCELÓ Fernando,rider/fernando-barcelo,816,150,171,44,27,5,306.25
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,BARRENETXEA Jon,rider/jon-barrenetxea-golzarri,517,114,198,97,55,0,139.5
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,CEPEDA Jefferson Alveiro,rider/jefferson-cepeda-hernandez,610,125,161,57,28,0,525.75
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,GONZÁLEZ David,rider/david-gonzalez-lopez,954,163,134,24,21,12,39.75
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,NICOLAU Joel,rider/joel-nicolau,938,161,32,26,32,5,140.25
vuelta-a-espana,2023-08-26,Caja Rural - Seguros RGA (PRT),team/caja-rural-seguros-rga-2023,SCHLEGEL Michal,rider/michal-schlegel,-,168,36,19,34,16,92
