rider_id,rider_name,stage_id,stage,stage_points,cumulative_points
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-8,8,3,95
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-9,9,33,128
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-10,10,6,134
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-11,11,6,140
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-12,12,6,146
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-13,13,34,180
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-14,14,34,214
rider/jonas-vingegaard,VINGEGAARD Jonas,race/vuelta-a-espana/2025/stage-15,15,9,223
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-3,3,12,12
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-4,4,0,12
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-5,5,4,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-6,6,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-7,7,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-8,8,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-9,9,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-10,10,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-11,11,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-12,12,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-13,13,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-14,14,0,16
rider/jordan-labrosse,LABROSSE Jordan,race/vuelta-a-espana/2025/stage-15,15,0,16
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/jorge-arcas,ARCAS Jorge,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/jose-luis-faura-asensio,FAURA José Luis,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-2,2,9,9
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-3,3,3,12
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-4,4,3,15
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-5,5,21,36
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-6,6,0,36
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-7,7,31,67
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-8,8,1,68
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-9,9,1,69
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-10,10,1,70
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-11,11,1,71
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-12,12,32,103
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-13,13,1,104
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-14,14,0,104
rider/juan-ayuso-pesquera,AYUSO Juan,race/vuelta-a-espana/2025/stage-15,15,0,104
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-5,5,10,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-6,6,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-7,7,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-8,8,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-9,9,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-10,10,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-11,11,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-12,12,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-13,13,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-14,14,0,10
rider/julien-bernard,BERNARD Julien,race/vuelta-a-espana/2025/stage-15,15,0,10
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-2,2,2,2
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-3,3,1,3
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-4,4,2,5
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-5,5,0,5
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-6,6,0,5
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-7,7,0,5
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-8,8,0,5
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-9,9,0,5
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-10,10,5,10
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-11,11,1,11
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-12,12,1,12
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-13,13,1,13
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-14,14,1,14
rider/junior-lecerf,LECERF Junior,race/vuelta-a-espana/2025/stage-15,15,1,15
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/kamiel-bonneu,BONNEU Kamiel,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/kelland-brien,O'BRIEN Kelland,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-7,7,10,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-8,8,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-9,9,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-10,10,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-11,11,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-12,12,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-13,13,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-14,14,0,10
rider/kevin-vermaerke,VERMAERKE Kevin,race/vuelta-a-espana/2025/stage-15,15,0,10
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/koen-bouwman,BOUWMAN Koen,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-5,5,1,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-6,6,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-7,7,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-8,8,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-9,9,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-10,10,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-11,11,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-12,12,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-13,13,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-14,14,0,1
rider/lars-craps,CRAPS Lars,race/vuelta-a-espana/2025/stage-15,15,0,1
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/leandre-lozouet,LOZOUET Léandre,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-5,5,4,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-6,6,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-7,7,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-8,8,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-9,9,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-10,10,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-11,11,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-12,12,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-13,13,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-14,14,0,4
rider/leo-bisiaux,BISIAUX Léo,race/vuelta-a-espana/2025/stage-15,15,0,4
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-5,5,1,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-6,6,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-7,7,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-8,8,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-9,9,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-10,10,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-11,11,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-12,12,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-13,13,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-14,14,0,1
rider/liam-slock,SLOCK Liam,race/vuelta-a-espana/2025/stage-15,15,0,1
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-6,6,22,22
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-7,7,0,22
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-8,8,0,22
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-9,9,2,24
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-10,10,0,24
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-11,11,0,24
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-12,12,0,24
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-13,13,0,24
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-14,14,0,24
rider/lorenzo-fortunato,FORTUNATO Lorenzo,race/vuelta-a-espana/2025/stage-15,15,0,24
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/louis-meintjes,MEINTJES Louis,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/louis-rouland,ROULAND Louis,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-6,6,10,10
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-7,7,2,12
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-8,8,2,14
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-9,9,2,16
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-10,10,2,18
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-11,11,2,20
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-12,12,1,21
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-13,13,0,21
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-14,14,0,21
rider/louis-vervaeke,VERVAEKE Louis,race/vuelta-a-espana/2025/stage-15,15,9,30
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/luca-van-boven,VAN BOVEN Luca,race/vuelta-a-espana/2025/stage-11,11,0,0
